No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion,Confianza
379,7.680701,fe80::6cd2:77ff:fece:2bdc,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
380,7.680701,10.157.67.128,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Normal,99.9%
381,7.680701,10.157.71.174,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
382,7.681327,fe80::77d9:8ec9:8ada:f849,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
383,7.681327,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,99.8%
384,7.681327,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,99.8%
385,7.782755,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.201? Tell 10.157.64.1,Posible Ataque,99.8%
386,7.782755,10.157.64.102,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Normal,99.9%
387,7.782755,10.157.69.241,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
388,7.885087,fe80::93c8:102:ce94:2bb9,ff02::2,ICMPv6,70,Router Solicitation from 64:11:a4:2d:d0:b8,Sospechoso,99.8%
389,7.885087,fe80::93c8:102:ce94:2bb9,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
390,7.885087,fe80::433:21ff:fe62:404,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
391,7.885087,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.228? Tell 10.157.64.1,Posible Ataque,99.8%
392,7.885087,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.251,Normal,99.9%
393,7.980891,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=9fe5c42b830581bb, PKN: 8, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING",Normal,100.0%
394,7.990235,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,99.8%
395,7.990235,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.10? Tell 10.157.64.1,Posible Ataque,99.8%
396,7.991228,10.157.64.102,224.0.0.251,MDNS,184,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Normal,99.9%
397,7.991228,fe80::433:21ff:fe62:404,ff02::fb,MDNS,204,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Sospechoso,99.8%
398,7.991842,fe80::f83f:2aff:fe69:9fe7,ff02::16,ICMPv6,150,Multicast Listener Report Message v2,Sospechoso,99.8%
399,8.089947,fe80::fc2a:e8ff:fecc:5618,ff02::2,ICMPv6,70,Router Solicitation from fe:2a:e8:cc:56:18,Sospechoso,99.8%
400,8.089947,fa:3f:2a:69:9f:e7,Broadcast,ARP,56,Gratuitous ARP for 10.157.70.69 (Reply),Posible Ataque,99.8%
401,8.089947,10.157.67.128,224.0.0.251,MDNS,136,"Standard query 0x0000 ANY IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_9WS6NCJJ.local",Normal,99.9%
402,8.090463,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,156,"Standard query 0x0000 ANY IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_9WS6NCJJ.local",Sospechoso,99.8%
403,8.090463,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,99.8%
404,8.090463,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,99.8%
405,8.091356,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.160? Tell 10.157.65.239,Posible Ataque,99.8%
406,8.226413,10.157.69.106,8.8.8.8,DNS,85,Standard query 0x6162 HTTPS chrome.cloudflare-dns.com,Normal,99.5%
407,8.226609,10.157.69.106,8.8.8.8,DNS,85,Standard query 0x1e49 A chrome.cloudflare-dns.com,Normal,99.5%
408,8.24616,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0x6162 HTTPS chrome.cloudflare-dns.com HTTPS,Normal,99.6%
409,8.24616,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0x1e49 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3,Normal,99.5%
410,8.24812,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 1, PING, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO",Normal,99.9%
411,8.248179,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 2, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO",Normal,99.9%
412,8.248453,10.157.69.106,162.159.61.3,TCP,66,51189  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,100.0%
413,8.256484,162.159.61.3,10.157.69.106,TCP,66,"443  >  51189 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,100.0%
414,8.256659,10.157.69.106,162.159.61.3,TCP,54,51189  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,100.0%
415,8.257283,10.157.69.106,162.159.61.3,TLSv1.2,1821,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,100.0%
416,8.259809,162.159.61.3,10.157.69.106,TCP,56,"443  >  51189 [RST, ACK] Seq=1 Ack=1768 Win=57344 Len=0",Normal,100.0%
417,8.260871,10.157.69.106,162.159.61.3,TCP,66,57615  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,100.0%
418,8.267335,162.159.61.3,10.157.69.106,TCP,66,"443  >  57615 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,100.0%
419,8.267565,10.157.69.106,162.159.61.3,TCP,54,57615  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,100.0%
420,8.268523,10.157.69.106,162.159.61.3,TLSv1.2,1853,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,100.0%
421,8.272637,162.159.61.3,10.157.69.106,TCP,56,"443  >  57615 [RST, ACK] Seq=1 Ack=1800 Win=57344 Len=0",Normal,100.0%
422,8.28343,10.157.67.128,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Normal,99.9%
423,8.28343,10.157.64.96,10.157.71.255,STEAMDISCOVER,82,Client Discovery Seq=1,Normal,100.0%
424,8.28343,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,99.8%
425,8.284143,MotorolaMobi_2d:d0:b8,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.68.27,Posible Ataque,99.8%
426,8.284143,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,156,"Standard query 0x0000 ANY IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_9WS6NCJJ.local",Sospechoso,99.8%
427,8.284143,10.157.67.128,224.0.0.251,MDNS,136,"Standard query 0x0000 ANY IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_9WS6NCJJ.local",Normal,99.9%
428,8.284143,fe80::93c8:102:ce94:2bb9,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
429,8.284916,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,99.8%
430,8.284916,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,99.8%
431,8.501145,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,99.8%
432,8.50191,10.157.68.221,10.157.71.255,UDP,63,59124  >  32414 Len=21,Normal,100.0%
433,8.50191,10.157.67.128,224.0.0.251,MDNS,488,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Normal,99.9%
434,8.50191,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,508,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Sospechoso,99.7%
435,8.552579,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 4, PADDING, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO",Normal,99.9%
436,8.590796,fe80::6cd2:77ff:fece:2bdc,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
437,8.590796,10.157.65.239,224.0.0.251,MDNS,424,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-6.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-6.local",Normal,99.9%
438,8.590796,fe80::834d:efbb:74a7:5d40,ff02::fb,MDNS,444,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-6.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-6.local",Sospechoso,99.7%
439,8.591335,10.157.69.241,10.157.71.255,UDP,82,57621  >  57621 Len=40,Normal,100.0%
440,8.591335,fe80::7889:a8ff:febe:b68c,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
441,8.591335,10.157.66.40,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
442,8.591915,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,99.8%
443,8.618126,10.157.69.106,163.70.152.60,TLSv1.2,123,Application Data,Normal,100.0%
444,8.641427,163.70.152.60,10.157.69.106,TCP,56,443  >  61794 [ACK] Seq=1 Ack=70 Win=1306 Len=0,Normal,100.0%
445,8.704069,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,99.8%
446,8.766907,10.157.69.106,2.22.20.179,TCP,54,"52647  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0",Normal,100.0%
447,8.767202,10.157.69.106,2.22.20.179,TCP,54,"52646  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0",Normal,100.0%
448,8.782394,163.70.152.60,10.157.69.106,TLSv1.2,125,Application Data,Normal,100.0%
449,8.786846,2.22.20.179,10.157.69.106,TLSv1.2,78,Application Data,Normal,100.0%
450,8.786846,2.22.20.179,10.157.69.106,TCP,56,"443  >  52647 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0",Normal,100.0%
451,8.786846,2.22.20.179,10.157.69.106,TLSv1.2,78,Application Data,Normal,100.0%
452,8.786846,2.22.20.179,10.157.69.106,TCP,56,"443  >  52646 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0",Normal,100.0%
453,8.786998,10.157.69.106,2.22.20.179,TCP,54,"52647  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",Normal,100.0%
454,8.787119,10.157.69.106,2.22.20.179,TCP,54,"52646  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",Normal,100.0%
455,8.795851,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.203? Tell 10.157.64.1,Posible Ataque,99.8%
456,8.795851,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.201? Tell 10.157.64.1,Posible Ataque,99.8%
457,8.795851,10.157.66.40,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
458,8.795851,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,Normal,99.9%
459,8.795851,10.157.70.35,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,Normal,99.9%
460,8.823221,10.157.69.106,163.70.152.60,TCP,54,61794  >  443 [ACK] Seq=70 Ack=72 Win=1027 Len=0,Normal,100.0%
461,8.908742,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.160? Tell 10.157.65.239,Posible Ataque,99.8%
462,8.908742,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.228? Tell 10.157.64.1,Posible Ataque,99.8%
463,9.01146,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,99.8%
464,9.01146,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.252,Normal,99.9%
465,9.01146,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
466,9.012022,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
467,9.012022,fe80::6a4:95b3:539c:2a84,ff02::1:3,LLMNR,89,Standard query 0xda22 ANY CHIA74417,Sospechoso,99.8%
468,9.012022,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.8%
469,9.012022,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Normal,99.9%
470,9.012741,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,99.9%
471,9.012741,10.157.65.211,224.0.0.252,LLMNR,69,Standard query 0xda22 ANY CHIA74417,Normal,99.9%
472,9.114946,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,99.8%
473,9.114946,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,99.8%
474,9.114946,10.157.70.242,224.0.0.251,MDNS,82,"Standard query 0x00d6 ANY Android_9WS6NCJJ.local, ""QM"" question",Normal,99.9%
475,9.114946,10.157.70.242,224.0.0.251,MDNS,82,"Standard query 0x00d7 PTR Android_9WS6NCJJ.local, ""QM"" question",Normal,99.9%
476,9.114946,10.157.70.242,224.0.0.251,MDNS,82,"Standard query 0x00d8 SRV Android_9WS6NCJJ.local, ""QM"" question",Normal,99.9%
477,9.115409,10.157.70.242,224.0.0.251,MDNS,100,"Standard query 0x00d9 TXT Android_9WS6NCJJ._device-info._tcp.local, ""QM"" question",Normal,99.9%
478,9.115409,10.157.70.242,224.0.0.251,MDNS,100,"Standard query 0x00da PTR Android_9WS6NCJJ._device-info._tcp.local, ""QM"" question",Normal,99.9%
479,9.115409,10.157.70.242,224.0.0.251,MDNS,100,"Standard query 0x00db SRV Android_9WS6NCJJ._device-info._tcp.local, ""QM"" question",Normal,99.9%
480,9.116452,10.157.70.242,224.0.0.251,MDNS,99,"Standard query 0x00dc ANY IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question",Normal,99.9%
481,9.116452,10.157.70.242,224.0.0.251,MDNS,99,"Standard query 0x00dd PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question",Normal,99.9%
482,9.116452,10.157.70.242,224.0.0.251,MDNS,99,"Standard query 0x00de SRV IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question",Normal,99.9%
483,9.116452,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.220? Tell 10.157.64.1,Posible Ataque,99.8%
484,9.159239,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 6, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, PING, PING, PADDING, PING, PING, PING, PING, PADDING, CRYPTO, PING",Normal,99.9%
485,9.206546,fe80::b084:faff:fec3:34f1,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
486,9.206546,b2:84:fa:c3:34:f1,Broadcast,ARP,56,Gratuitous ARP for 10.157.66.117 (Reply),Posible Ataque,99.8%
487,9.319086,10.157.64.73,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
488,9.319086,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,99.8%
489,9.319086,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,99.8%
490,9.319086,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,99.8%
491,9.319086,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,Normal,99.9%
492,9.42101,Intel_91:23:5f,Broadcast,ARP,56,Who has 10.157.64.96? Tell 10.157.69.115,Posible Ataque,99.8%
493,9.42101,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,99.8%
494,9.524176,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,99.8%
495,9.524176,fe80::253b:e09a:6ba7:f426,ff02::1:2,DHCPv6,120,Information-request XID: 0x838429 CID: 000100012f505c8aa036bc6a1a0c ,Sospechoso,99.6%
496,9.524176,10.157.65.239,224.0.0.251,MDNS,195,"Standard query 0x0000 ANY OneScreen-6786._airplay._tcp.local, ""QM"" question ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51010 es-D43D52499B68.local SRV 0 0 51040 es-D43D52499B68.local",Normal,99.9%
497,9.524176,fe80::84a2:80ff:fe20:a803,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
498,9.625752,10.157.67.128,224.0.0.251,MDNS,488,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Normal,99.9%
499,9.625752,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,508,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Sospechoso,99.7%
500,9.625752,10.157.69.241,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
501,9.625752,fe80::6074:55ff:fe12:b795,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
502,9.626545,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,99.8%
503,9.709516,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xd8c2 HTTPS chrome.cloudflare-dns.com,Normal,99.5%
504,9.709787,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xa36b A chrome.cloudflare-dns.com,Normal,99.5%
505,9.73181,10.157.64.102,224.0.0.251,MDNS,184,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Normal,99.9%
506,9.73181,fe80::433:21ff:fe62:404,ff02::fb,MDNS,204,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Sospechoso,99.8%
507,9.73181,fe80::93c8:102:ce94:2bb9,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
508,9.732524,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.203? Tell 10.157.64.1,Posible Ataque,99.8%
509,9.732524,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,99.8%
510,9.74609,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0xd8c2 HTTPS chrome.cloudflare-dns.com HTTPS,Normal,99.6%
511,9.74609,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xa36b A chrome.cloudflare-dns.com A 172.64.41.3 A 162.159.61.3,Normal,99.6%
512,9.747933,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=03e00790f3c9f55b, PKN: 1, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING",Normal,99.9%
513,9.748013,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=03e00790f3c9f55b, PKN: 2, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING",Normal,99.9%
514,9.748385,10.157.69.106,172.64.41.3,TCP,66,64320  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,100.0%
515,9.760166,172.64.41.3,10.157.69.106,TCP,66,"443  >  64320 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,100.0%
516,9.760304,10.157.69.106,172.64.41.3,TCP,54,64320  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,100.0%
517,9.761073,10.157.69.106,172.64.41.3,TLSv1.2,1853,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,100.0%
518,9.76639,172.64.41.3,10.157.69.106,TCP,56,"443  >  64320 [RST, ACK] Seq=1 Ack=1800 Win=57344 Len=0",Normal,100.0%
519,9.767602,10.157.69.106,172.64.41.3,TCP,66,56542  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,100.0%
520,9.774906,172.64.41.3,10.157.69.106,TCP,66,"443  >  56542 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Normal,100.0%
521,9.775156,10.157.69.106,172.64.41.3,TCP,54,56542  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Normal,100.0%
522,9.776454,10.157.69.106,172.64.41.3,TLSv1.2,1853,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,100.0%
523,9.780704,172.64.41.3,10.157.69.106,TCP,56,"443  >  56542 [RST, ACK] Seq=1 Ack=1800 Win=57344 Len=0",Normal,100.0%
524,9.873654,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=9fe5c42b830581bb, PKN: 9, CC, PADDING",Normal,99.9%
525,10.035847,::,ff02::1:ff9d:c693,ICMPv6,86,Neighbor Solicitation for fe80::ecd7:30ff:fe9d:c693,Sospechoso,99.7%
526,10.035847,::,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
527,10.035847,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,99.8%
528,10.035847,0.0.0.0,255.255.255.255,DHCP,350,DHCP Request  - Transaction ID 0x6afc3aad,Normal,99.3%
